Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss
750000,0.74349886,-1.2317806825646314,58.50877192982456,-0.09828296,-0.09664461,0.043526784,-1.231780837920674,0.012790397292088815,0.08617428187726267,0.029177025,0.07900957,0.0002779372,0.006064367,0.017294293,0.16528513,0.038566004,0.966557,0.0
780000,0.74742484,0.18408690072272135,44.88695652173913,-0.086127445,-0.10898872,0.12432101,0.18408688617789226,0.039078906505196555,0.21328927340674336,0.015920522,0.08730645,0.00027705808,0.0039051936,0.011631079,0.20931323,0.068824574,0.9392695,0.0
810000,0.7549146,None,None,-0.557958,-7.2614035e-05,0.06969743,None,None,None,0.0005410981,0.075138636,0.0002761484,0.001477438,0.010314973,0.09272748,0.028808707,0.9703686,0.0
840000,0.7643066,None,None,-0.36403966,-0.00015685408,0.027752832,None,None,None,0.0003429555,0.078528546,0.0002752268,0.0012106091,0.009490201,0.06945061,0.019441003,0.97696304,0.0
870000,0.7642861,None,None,-0.2546384,0.001695447,0.019443758,None,None,None,0.00034277656,0.07392732,0.0002743436,0.0009928559,0.0092355,0.062225744,0.016497746,0.9786365,0.0
900000,0.76213443,None,None,-0.18382528,-0.0021066405,0.014697035,None,None,None,0.00028193128,0.08361211,0.0002734604,0.0011420073,0.013859271,0.05037917,0.012344562,0.9814825,0.0
930000,0.7532302,None,None,-0.1953875,0.018981306,0.03110276,None,None,None,0.0003603426,0.09652951,0.0002725388,0.004100228,0.010151762,0.064061865,0.019819172,0.9792983,0.0
960000,0.7424957,None,None,-0.18117526,0.015002165,0.030471683,None,None,None,0.00014592847,0.08894336,0.0002716556,0.0014084241,0.0049386756,0.056647196,0.015734918,0.98110396,0.0
990000,0.73996717,None,None,-0.050418027,0.0019494712,0.01806727,None,None,None,0.00016568888,0.078283206,0.00027077238,0.00046098014,0.0056242957,0.04274832,0.01006442,0.985842,0.0
1020000,0.7324055,306.1674829304684,5025.25,-0.13457066,-0.0010937777,0.025523143,306.16747722029686,0.2206652322493028,0.9497228387917858,0.015153573,0.08901099,0.00026986038,0.0016997365,0.005570043,0.054032747,0.015874116,0.9837355,0.0
1050000,0.7333325,-1.0252463713394366,1.0093074185600877,-0.9561429,-0.054882675,0.030145116,-1.0252463738950286,0.0008520013438625992,0.0007401510199891854,0.0064771515,0.08400171,0.00026896704,0.0062430184,0.033143077,0.050702825,0.014726105,0.98491573,0.0
1080000,0.73695153,-1.000481347745076,0.019253910950661854,-1.0024719,-0.040246952,0.027702821,-1.000481347386444,0.00017482218414363666,0.0001695025085195644,3.919703e-05,0.08048931,0.00026804706,0.004244571,0.040134337,0.04182619,0.010333987,0.9860904,0.0
1110000,0.746013,-1.0021957670648893,0.08783068783068783,-1.0170165,-0.03059258,0.025655873,-1.0021957671831525,0.00017935868003328637,0.0001605571863408119,0.000149531,0.11640168,0.00026712497,0.0029705286,0.031342033,0.042285264,0.011833276,0.9866529,0.0
1140000,0.75437474,-1.0186056729618314,0.7429074114800968,-1.0620326,0.014860477,0.014466511,-1.0186056753606987,0.0002654713304054426,9.426827829529149e-05,0.0012069475,0.10497432,0.00026623948,0.003581792,0.0422349,0.056043234,0.017794358,0.98243475,0.0
1170000,0.7611511,-1.0001437076489996,0.005748306302607267,-1.002656,0.01678576,0.005034336,-1.0001437075205148,7.800378604552333e-05,7.150643063896015e-05,0.000118953234,0.071781404,0.0002653559,0.002446192,0.04010267,0.046010595,0.012648945,0.98406404,0.0
