Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss
420000,-0.38957402,-2.634593482557092,105.00706713780919,-2.469818,0.010298161,0.14886504,-2.6345940866234447,0.004702689302608028,0.1547015857481309,0.00033948777,0.13260221,0.00028786392,0.0014767216,0.0034112965,0.259115,0.08815304,0.9161752,0.015553033
450000,-0.48968026,-2.5832412253358754,102.4,-2.4586787,0.004075593,0.16852789,-2.583241817946064,0.0042071698183306205,0.15334407982400394,0.0011944644,0.11531056,0.00028695687,0.0012860534,0.0021811754,0.24352881,0.08263497,0.9209447,0.015296118
480000,-0.5837238,-2.5346620110920757,100.45945945945945,-2.370541,-0.0010611381,0.20783456,-2.5346625845476582,0.004477245804524943,0.16664885198131102,0.0031270762,0.0903796,0.00028604994,0.0013061306,0.002225755,0.24279271,0.08363327,0.92238873,0.015201143
510000,-0.66931355,-2.506287476041644,99.32107023411372,-2.3757844,-1.486184e-05,0.2400728,-2.506288039245733,0.006131895432166169,0.17620456768324394,0.0034299183,0.13203707,0.0002851422,0.001978596,0.003623626,0.26384863,0.09217643,0.9178149,0.015212542
540000,-0.74669945,-2.5829756246061164,102.63321799307958,-2.408312,0.0046109864,0.1831866,-2.58297621607007,0.005874625534350117,0.16523195707293994,0.001380604,0.111289084,0.00028423444,0.0019911488,0.0038817562,0.24126682,0.08582368,0.92433786,0.014870032
570000,-0.81673163,-2.538152391094146,100.63728813559322,-2.3976376,0.008351075,0.21366066,-2.5381529662189846,0.010697358384949424,0.14989615033412257,0.002477042,0.13190521,0.00028332876,0.0033389865,0.005555983,0.23315503,0.082531825,0.9250367,0.014915727
600000,-0.8795848,-2.5772163412338474,102.37457044673539,-2.452807,0.010086998,0.17399603,-2.5774831954518267,0.008180618746976913,0.1585060811336634,0.0011292566,0.1279309,0.0002824312,0.002457375,0.004251103,0.22308466,0.07839077,0.9286553,0.01480037
630000,-0.93232113,-2.4842138987526696,99.19397993311037,-2.3918204,0.013667294,0.210419,-2.484267089366913,0.01676221503992565,0.18906568399397655,0.0031541626,0.16830216,0.00028152714,0.0048006107,0.0066592605,0.24476646,0.08698266,0.92406464,0.01571744
660000,-0.97504,-2.5791781679434065,103.91958041958041,-2.442245,0.024631998,0.16566283,-2.589633307191771,0.022496828025408817,0.15508218445014077,0.0006897231,0.17318568,0.0002806282,0.005641755,0.0045203045,0.20862421,0.07595189,0.9341833,0.014693477
690000,-1.0087636,-2.572578243885306,103.61324041811847,-2.4180121,0.012180379,0.18394254,-2.5621607089707243,0.012695014790123985,0.1780543434660791,0.0016351092,0.33899683,0.00027975315,0.0033712366,0.0050380733,0.21725188,0.07732478,0.93133074,0.015570223
720000,-1.0388405,-2.5622026456936777,103.83916083916084,-2.4594367,0.0058538737,0.17308837,-2.5622032419941223,0.005433025272478434,0.15290096648594273,0.0014701921,0.14393017,0.00027887843,0.0012834949,0.0017625046,0.19862844,0.07162487,0.9373892,0.014743599
750000,-1.0618619,-2.5955632259859374,104.37323943661971,-2.4719958,0.018922457,0.13729976,-2.595634239148611,0.011669635039370534,0.1301952089497846,0.0020470764,0.18321133,0.00027797092,0.0034129436,0.0026600317,0.18864247,0.07046405,0.9411035,0.014753753
780000,-1.07538,-2.4826244367410326,99.0,-2.372691,0.011630927,0.19711469,-2.4825004214048385,0.007886779747301868,0.14570694170348966,0.0018759791,0.12968794,0.000277064,0.0022393912,0.0028600038,0.1928685,0.06968244,0.9394506,0.014717019
810000,-1.0765853,-2.5920103339094123,103.81118881118881,-2.4440038,0.017298091,0.13831861,-2.5916903384990393,0.020941994943532716,0.1577453965816861,0.00036428895,0.15834355,0.00027615603,0.0056940727,0.0032904556,0.19122493,0.0657843,0.93963665,0.015191862093550819
840000,-1.0719354,-2.6473496654712636,105.00706713780919,-2.4526286,0.021314805,0.14364646,-2.6473502712620443,0.02310390650194349,0.12252972411755275,0.0039767963,0.17665601,0.00027524968,0.0059601623,0.008900827,0.18539616,0.056193568,0.93805516,0.0
870000,-1.0660805,-2.65017652048239,105.00706713780919,-2.491811,0.016722599,0.08581919,-2.6501771266384595,0.012859057233991372,0.07658829320018104,6.230919e-05,0.18513545,0.00027434237,0.0034179024,0.006695853,0.12406912,0.040428363,0.956706,0.0
900000,-1.0601245,-2.639964631358555,104.63380281690141,-2.4904926,0.01018073,0.080019735,-2.6399652387054875,0.014263815733909108,0.09006137174101625,7.230243e-05,0.2110981,0.00027343511,0.003904724,0.008107304,0.1337646,0.046790678,0.9566305,0.0
930000,-1.0535713,-2.6236040845888504,105.00706713780919,-2.4805262,0.013832406,0.11118831,-2.6236046835938107,0.019457215627543496,0.11746036836506417,0.00039752506,0.18550305,0.0002725278,0.005323045,0.0059180786,0.1565102,0.05914671,0.9549028,0.0
960000,-1.04682,-2.647385001208883,105.00706713780919,-2.489866,0.008700666,0.07878168,-2.64738560775986,0.007908702508362122,0.06241686824814486,3.3050605e-05,0.26960063,0.00027165326,0.0022416548,0.0046204915,0.11339422,0.04165058,0.96670806,0.0
990000,-1.0454415,-2.637464631260307,104.63380281690141,-2.4997716,0.007476267,0.03910925,-2.637465237311914,0.004462251288637611,0.036644469640212805,1.0478804e-05,0.203751,0.00027077837,0.0012915097,0.0014509251,0.08445553,0.02947801,0.9751754,0.0
1020000,-1.0431118,-2.6397533637051747,104.64084507042253,-2.5004413,0.004882754,0.028630612,-2.6397539680351465,0.006335055212077069,0.04547588116223727,0.00027060488,0.18478651,0.00026987106,0.0018000642,0.0032294604,0.0803877,0.025187207,0.97547865,0.0
1050000,-1.0401088,-2.534728662565477,100.55593220338983,-2.4747968,0.0067703887,0.04529863,-2.5347292402917048,0.008920770865407284,0.057616303504989246,0.0039504315,0.19777675,0.00026896465,0.002366033,0.0042167283,0.12295258,0.034066167,0.9747368,0.0
1080000,-1.0354147,-2.6285086151179775,104.27368421052631,-2.480399,0.008506952,0.032289054,-2.628509218820877,0.008978117923579065,0.02659316813479292,0.00015209217,0.23353519,0.00026804284,0.0024707913,0.0045464574,0.063023046,0.019249761,0.9800798,0.0
1110000,-1.0306451,-2.649399135390119,105.00706713780919,-2.496188,0.0051292,0.024421258,-2.64939974306329,0.007105914228587566,0.026078415378868947,1.7000808e-05,0.23179999,0.00026712933,0.0021438354,0.0029387816,0.059479427,0.018115962,0.98106855,0.0
1140000,-1.0254931,-2.5208883513615366,103.41463414634147,-2.4616256,0.0112708425,0.032817516,-2.520888923965914,0.013759407483954761,0.0462593696283368,0.0028193558,0.21611778,0.00026624763,0.004065779,0.004339976,0.08020427,0.03206494,0.9784616,0.0
1170000,-1.0242729,-0.9724489217104555,39.94965986394558,-1.3754644,0.05267366,0.011209385,-0.969047777760191,0.007287208112012151,0.019811454157306983,0.016103897,0.26988623,0.00026536084,0.005470406,0.0052829897,0.0868114,0.031566326,0.97587234,0.0
1200000,-1.0252426,-2.455547547918932,104.65371024734982,-2.3845353,0.013623359,0.042886253,-2.4643821071820207,0.00590613645533521,0.04971952679157323,0.055169962,0.22466056,0.00026444386,0.0018260723,0.0018927288,0.07944981,0.02703654,0.97438824,0.0
1230000,-1.0215275,-2.6352295248963387,105.00706713780919,-2.4852707,0.007951569,0.029259777,-2.6352301258922886,0.004809961817145032,0.03382887504089874,0.00019221644,0.21396327,0.00026353035,0.0015631004,0.0013605795,0.061489098,0.019331459,0.9799856,0.0
1260000,-1.0186192,-2.6278519553598017,104.98591549295774,-2.493875,0.004878936,0.021832736,-2.619049738830244,0.004419651293625373,0.02599469215127895,0.00038588353,0.216149,0.0002626484,0.001491489,0.0009490491,0.055169903,0.016744355,0.98182386,0.0
1290000,-1.0139023,-2.640529877947176,104.65371024734982,-2.494775,0.00318813,0.015398255,-2.6493644057230057,0.004910058991357441,0.028024432946625082,2.1500915e-05,0.19218135,0.00026176637,0.0014809768,0.0013237495,0.053047452,0.015443107,0.9816192,0.0
1320000,-1.0074613,-2.6391899835377353,104.64084507042253,-2.493029,0.004426479,0.029221091,-2.6391905866117336,0.005951339608504319,0.030922453286877215,0.00013802722,0.18390791,0.00026085283,0.0018993235,0.0014633923,0.057424836,0.01739247,0.9805473,0.0
1350000,-1.0023093,-2.649542095595446,104.98591549295774,-2.492503,0.0058401804,0.018947756,-2.6407398866935514,0.0063330120351501665,0.020189810254648787,8.124186e-06,0.20959374,0.00025993932,0.001925066,0.0019587812,0.049367715,0.013216792,0.9821479,0.0
1380000,-0.9971508,-2.6371023156301714,104.65371024734982,-2.4972126,0.0032996659,0.013092743,-2.6459368412570483,0.0049892736985734844,0.017807420492073515,1.508617e-05,0.2157606,0.00025905733,0.0015280948,0.0012733426,0.0424485,0.011697673,0.98490036,0.0
1410000,-0.98656756,-2.65017652048239,105.00706713780919,-2.4968793,0.00635061,0.014057566,-2.6501771266384595,0.004571143211755744,0.015770876778506873,7.713325e-06,0.25416416,0.00025814382,0.0014818566,0.0011425742,0.043146227,0.01064738,0.98473865,0.0
1440000,-0.9801145,-2.6496477293926226,104.98591549295774,-2.4915462,0.0060613416,0.011198974,-2.640845520395628,0.006389028894670741,0.013771789838743567,6.6013663e-06,0.2497116,0.0002572303,0.0022000016,0.0028658926,0.038158964,0.009538455,0.9867676,0.0
1470000,-0.9736059,-2.639593482165607,104.62897526501767,-2.499016,0.0029030673,0.0070129456,-2.6484280104350706,0.004822960469786196,0.013234286533064759,0.00055747,0.24340941,0.00025634834,0.0014870601,0.0017739683,0.035967063,0.009858183,0.9881916,0.0
1500000,-0.9669766,-2.6454399831652062,104.82042253521126,-2.503166,0.008988781,0.004810297,-2.6454405868557136,0.004791835089428121,0.011172903096631274,0.0004421584,0.27227834,0.00025546216,0.0017452671,0.0020457446,0.0309935,0.0072970698,0.98915356,0.0
1530000,-0.9604737,-2.65017652048239,105.00706713780919,-2.5020056,0.007219728,0.0035805712,-2.6413432060619124,0.010666043881833712,0.009923442336401569,5.694055e-06,0.26489586,0.0002545688,0.0032489076,0.00978517,0.031275816,0.0072053177,0.98946685,0.0
1560000,-0.953398,-2.640844913015903,104.63380281690141,-2.4974587,0.00948885,0.006682407,-2.6496483356180325,0.00743079335350071,0.009508078102543819,3.2653638e-06,0.26530772,0.00025367545,0.0021431127,0.006742055,0.029199148,0.006284997,0.98968995,0.0
1590000,-0.9454175,-2.65017652048239,105.00706713780919,-2.5006876,0.019387325,0.008149953,-2.6501771266384595,0.024313779387996587,0.008375699171144845,5.431236e-05,0.28530508,0.00025275027,0.0049961973,0.0063759335,0.026928551,0.0058974344,0.9907916,0.0
1620000,-0.9326809,-2.6500351777359477,105.00706713780919,-2.5008092,0.020241199,0.0031187525,-2.6412018634405237,0.029739268732095935,0.0077686090741796885,3.8023205e-05,0.2988239,0.00025182465,0.005311467,0.005584109,0.025913926,0.005887414,0.9912538,0.0
1650000,-0.9228773,-2.640844913015903,104.63380281690141,-2.5021122,0.02622015,0.0031197914,-2.6496483356180325,0.019316284337267935,0.008639430936711224,7.4672307e-06,0.24426202,0.00025093107,0.0048764506,0.005691228,0.024867615,0.006110406,0.99178016,0.0
1680000,-0.9113789,-2.649611149476874,105.00706713780919,-2.502278,0.01163001,0.0023664779,-2.6496117561529045,0.012276224592904636,0.00837327276752248,5.5187984e-06,0.2784708,0.00025003793,0.0034146123,0.0028564178,0.0245966,0.0062823524,0.9920829,0.0
1710000,-0.90399116,-2.6501058491091687,105.00706713780919,-2.4987714,0.02571964,0.0013829608,-2.6412725347512183,0.022783155480437575,0.007233570732156558,1.81348e-05,0.25203997,0.00024914436,0.0034637765,0.004208443,0.023897478,0.005082412,0.9917268,0.0
1740000,-0.8882658,-2.640844913015903,104.63380281690141,-2.4975095,0.008556635,0.0031287866,-2.6496483356180325,0.007659717216599129,0.009702883278549334,4.340921e-06,0.31621137,0.00024825078,0.002291917,0.0036210108,0.0259337,0.00646018,0.99133587,0.0
1770000,-0.88201743,-2.649116449795216,105.00706713780919,-2.496792,0.0054973834,0.0069128587,-2.6491170561355752,0.004578180320095271,0.01227654252952465,5.3109666e-06,0.21072863,0.00024735744,0.0013692862,0.0011928063,0.027939023,0.0071112993,0.9906756,0.0
1800000,-0.8797964,-2.65017652048239,105.00706713780919,-2.4960704,0.0021867144,0.006497571,-2.6413432060619124,0.0027791477584830477,0.01630179921116568,1.4717395e-05,0.20943074,0.00024646407,0.000944587,0.00067795103,0.032084692,0.008621287,0.9896211,0.0
1830000,-0.87695384,-2.640844913015903,104.63380281690141,-2.498931,0.0051236833,0.006579601,-2.6496483356180325,0.004177436677527509,0.010616831664073045,3.0159651e-06,0.22624254,0.0002455705,0.001315048,0.0018931815,0.028185423,0.007189064,0.99042946,0.0
1860000,-0.8740106,-2.65017652048239,105.00706713780919,-2.4999745,0.0018892061,0.0060640895,-2.6501771266384595,0.0036993077162212227,0.008802030155313442,3.051664e-06,0.27691847,0.00024467695,0.0011618566,0.0016036971,0.026636358,0.0061433623,0.9907529,0.0
1890000,-0.8702054,-2.65017652048239,105.00706713780919,-2.4983332,0.00453845,0.0048429947,-2.6413432060619124,0.003928352310394213,0.00853945769212462,3.114206e-06,0.26997298,0.00024375186,0.0012307535,0.0027840084,0.02588864,0.006130955,0.99120104,0.0
1920000,-0.86550534,-2.640844913015903,104.63380281690141,-2.499999,0.002210696,0.0034461452,-2.6496483356180325,0.005427183706762637,0.007712710866848872,4.2210745e-06,0.26606292,0.00024282637,0.0013360421,0.0025740638,0.024466615,0.0053745615,0.9916242,0.0
1950000,-0.86033124,-2.65017652048239,105.00706713780919,-2.4985409,0.004770431,0.0023242133,-2.6501771266384595,0.005052340897121022,0.008798051311415636,2.794941e-06,0.2778087,0.00024193281,0.0016993647,0.003231179,0.025331037,0.0059259,0.9915531,0.0
1980000,-0.852282,-2.65017652048239,105.00706713780919,-2.495863,0.0056895968,0.0064066877,-2.6413432060619124,0.022552109566556663,0.010451842576813268,0.00019658382,0.2581257,0.00024103945,0.0043522404,0.008493134,0.025581319,0.0063773314,0.99181455,0.0
2010000,-0.8439739,-2.640844913015903,104.63380281690141,-2.4989078,0.011005798,0.0069148885,-2.6496483356180325,0.006295995245085911,0.007730504203568095,1.6904249e-06,0.30972835,0.0002401461,0.0020931298,0.0032263307,0.023812551,0.005436177,0.9920534,0.0
2040000,-0.8342999,-2.65017652048239,105.00706713780919,-2.4985964,0.006728188,0.008008517,-2.6501771266384595,0.005340835423243328,0.011130264592060799,2.130391e-06,0.2727757,0.00023925253,0.0015364115,0.0037823252,0.027698988,0.0065825963,0.99086773,0.0
2070000,-0.82548153,-2.65017652048239,105.00706713780919,-2.5006251,0.004057726,0.0127047645,-2.6413432060619124,0.006158932525164352,0.02405298762426583,0.00011079148,0.25080213,0.00023835895,0.0018181697,0.0033227757,0.033360563,0.009656877,0.98950577,0.0
2100000,-0.81070733,-2.640844913015903,104.63380281690141,-2.498941,0.002521407,0.01449932,-2.6496483356180325,0.0055463663240874995,0.01339198270989713,3.5094738e-06,0.38180414,0.00023746582,0.0014594004,0.0025306994,0.030797992,0.007968972,0.9898324,0.0
2130000,-0.80713594,-2.65017652048239,105.00706713780919,-2.5002148,-0.00034045413,0.0054146424,-2.6501771266384595,0.02277237248708586,0.008470653873241371,0.00019685752,0.235059,0.00023657223,0.003418216,0.0063972115,0.023951733,0.005467691,0.9920319,0.0
2160000,-0.80653846,-2.65017652048239,105.00706713780919,-2.5002055,0.00314084,0.0035203367,-2.6413432060619124,0.005299644669363203,0.007508420404959997,1.7919017e-06,0.21504344,0.00023567866,0.0013763845,0.0032590039,0.023920054,0.005654913,0.99260604,0.0
2190000,-0.8053156,-2.640844913015903,104.63380281690141,-2.500436,0.003478358,0.004489106,-2.6496483356180325,0.004123875467638767,0.00768499402841717,7.0536356e-07,0.27274084,0.00023475326,0.0010888741,0.002032603,0.022322707,0.0052222344,0.99267703,0.0
2220000,-0.8018815,-2.65017652048239,105.00706713780919,-2.5014958,0.00479898,0.00449311,-2.6501771266384595,0.007530087458262674,0.00713816473578093,3.5293754e-06,0.27553993,0.00023382808,0.0016985368,0.003363842,0.021426197,0.005040138,0.992974,0.0
2250000,-0.7988809,-2.65017652048239,105.00706713780919,-2.5004754,0.004799676,0.0038710108,-2.6413432060619124,0.005460681283497663,0.0062848286507420845,1.9586607e-06,0.24760827,0.00023293453,0.0009927376,0.0015006617,0.020758603,0.004891839,0.9932262,0.0
2280000,-0.7960225,-2.640844913015903,104.63380281690141,-2.4985042,0.004309432,0.0026803152,-2.6496483356180325,0.0034101268590770624,0.007376737880945192,2.5219467e-06,0.27386063,0.00023204093,0.0009466671,0.0012217767,0.020723205,0.00460475,0.993195,0.0
