Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss
360000,1.3103681,2.3273816718260365,97.86184210526316,0.82377833,0.19001682,0.20282987,2.3487632939144722,0.06752973472956862,0.21016779690245657,0.7133806,0.033255443,0.00028962927,0.012476246,0.014281304,0.5096187,0.1599962,0.8228865,0.0
390000,1.3056293,2.9699770976413244,97.73355263157895,1.1573646,0.16595452,0.19728227,2.96997701028656,0.05765192378557434,0.20448773658503533,0.6796233,0.037436087,0.00028869513,0.010676471,0.014234268,0.47733435,0.14862761,0.8334387,0.0
420000,1.3020843,3.805257589758755,98.05280528052805,1.4099327,0.1371823,0.19373468,3.7964092392425233,0.052254273871224215,0.18686714665749088,0.99300116,0.035980914,0.0002878386,0.009564152,0.012789863,0.44516397,0.13866806,0.84299535,0.0
450000,1.2989534,3.751864864587747,97.88118811881188,2.1342857,0.12305228,0.19485152,3.7604817871861895,0.04915501208508713,0.18946977967562356,1.0006353,0.030974774,0.00028698036,0.009356744,0.015609454,0.43059066,0.13430345,0.85062474,0.0
480000,1.2940215,4.458801505778892,96.60586319218241,2.741275,0.12078649,0.19420892,4.45902926704455,0.04264608721009149,0.17664011206223057,1.1225656,0.031977914,0.0002860465,0.007986938,0.011644783,0.4147792,0.12952302,0.8568692,0.0
510000,1.2914286,4.875131826966122,97.9375,3.4124382,0.08717959,0.17669606,4.8751315182307735,0.04016476778595365,0.16891204961269213,1.1453048,0.03397123,0.00028511108,0.0074573853,0.016436776,0.3909645,0.12441677,0.8657585,0.0
540000,1.2865989,4.640622812318766,95.65161290322581,3.8065603,0.0914877,0.15582895,4.64013865516491,0.04204253842753749,0.185142221662306,1.1095965,0.034773603,0.00028425327,0.0075165643,0.023241589,0.39819235,0.12705839,0.8662278,0.0
570000,1.2813033,4.753748618401097,94.62101910828025,3.9767542,0.07607573,0.14083076,4.754225929411556,0.04230738348538163,0.1788015658446294,1.1130232,0.03651504,0.00028339616,0.008222453,0.027412198,0.41013822,0.13390505,0.8720568,0.0
600000,1.2809523,4.364688674777868,92.46728971962617,4.6169124,0.06118633,0.13047755,4.364688365733269,0.035349795625275265,0.1616108908297674,0.84200615,0.031972278,0.00028246062,0.0070346766,0.02512057,0.37315634,0.12680961,0.8805898,0.0
630000,1.2754637,5.399194987330558,98.04620462046205,5.5763636,0.04550754,0.14400963,5.399194557579364,0.036677004880096654,0.18418094433733437,0.85492736,0.035073683,0.0002815286,0.006865345,0.029487157,0.36817834,0.12731455,0.8835726,0.0
660000,1.2708535,4.000159654340619,79.92432432432433,6.0067477,0.031344432,0.18577808,3.9941026132578985,0.036837973899359035,0.15277622838668223,2.6148453,0.034769434,0.00028059713,0.008134399,0.043991357,0.37592408,0.13028184,0.88574356,0.0
690000,1.2693852,5.008180757830744,84.91690544412607,6.636348,0.04635137,0.17238049,5.014601605371932,0.03344621504043205,0.14914788759278833,1.9539734,0.032778896,0.00027974328,0.007268359,0.038279705,0.3449971,0.119212255,0.8917839,0.0
720000,1.2701838,4.9847486624599044,92.14285714285714,7.004416,0.07696567,0.14673309,4.984748323644679,0.03134439323424298,0.1515846175542217,1.7248839,0.03284605,0.00027888708,0.0061323736,0.0372031,0.3281448,0.117439516,0.8991613,0.0
750000,1.2700962,4.604403074726165,86.21449275362319,6.7085853,0.08462811,0.14046706,4.604402693924224,0.027303514084981186,0.14466286345209547,1.6751304,0.03289328,0.000277957,0.005826563,0.033568893,0.31733307,0.1120891,0.9032976,0.0
780000,1.2682021,4.417904972457369,88.08630952380952,7.054941,0.07224728,0.14734615,4.417755808040965,0.030496761231916025,0.1485173123690488,1.5535246,0.03738504,0.0002770242,0.0061841495,0.034256976,0.31588122,0.11473412,0.90416926,0.0
810000,1.2630758,5.036547425626587,93.42138364779875,7.285101,0.08329228,0.14614324,5.036704184084767,0.02769375011272166,0.14640841516666114,0.9099694,0.0340953,0.00027608985,0.0053901947,0.03530449,0.29894686,0.10492277,0.907006,0.0
840000,1.2588191,4.843827097285052,88.4,7.8129635,0.071556404,0.14442374,4.828811761393879,0.02600440631286978,0.13782527368765937,1.5728405,0.034790456,0.0002752366,0.0054125567,0.033928804,0.29453993,0.10727619,0.9099601,0.0
870000,1.2550675,5.320303761069261,94.82428115015975,8.008378,0.062479246,0.12991937,5.336373494862885,0.02203524716610547,0.13558724216637782,0.65610224,0.032590717,0.00027438495,0.0043626283,0.032829825,0.27276567,0.09656931,0.9151349,0.0
900000,1.2502943,5.770534017025208,95.57234726688102,8.971247,0.060787152,0.1254392,5.770533481701142,0.02128790143032789,0.1386152670503118,0.64313143,0.0337666,0.00027345354,0.0040879305,0.027349042,0.27402332,0.100016125,0.9171751,0.0
930000,1.2478493,6.014728777848387,98.48675496688742,8.685576,0.07458736,0.13742766,6.014728418668957,0.019583606093332467,0.1337459132210999,0.32613173,0.036303133,0.00027252283,0.003649696,0.020327186,0.25695586,0.09379223,0.92090535,0.0
960000,1.2446802,6.218996937735552,98.20860927152317,9.620748,0.08219402,0.13882683,6.053764525580448,0.01730940305698811,0.12488003649181434,0.24831216,0.032342862,0.00027166418,0.003330681,0.016303549,0.2400003,0.086232305,0.925192,0.0
990000,1.2385211,6.218250284242434,96.50649350649351,9.930084,0.07591435,0.13424934,6.214353525870504,0.01724800385698047,0.1175916176516103,0.9996926,0.03321754,0.00027080395,0.0032157665,0.018127521,0.23395033,0.08154533,0.9269748,0.0
1020000,1.2328955,5.576305194363211,97.32131147540984,10.625794,0.0779859,0.13627653,5.743845836317441,0.018212194322440468,0.13363659572711245,1.8740673,0.06140865,0.00026986728,0.0034723354,0.021317633,0.24021329,0.08643504,0.92595834,0.0
1050000,1.2301974,2.411637038953384,97.9075907590759,9.6720085,0.048732996,0.107204296,2.411636941459202,0.016733518004011693,0.12646096160792109,0.83808297,0.033279534,0.0002689343,0.0031921193,0.0146226445,0.24591744,0.08902071,0.9256875,0.0
1080000,1.230333,2.268822423460446,97.8717105263158,9.077272,0.021189403,0.09506335,2.2688223810339543,0.015496248064568806,0.11515588614642375,0.6721576,0.034622595,0.00026800053,0.0029441777,0.013064814,0.22531407,0.082681686,0.9322149,0.0
1110000,1.2301406,2.676690635197805,96.67752442996742,8.7904625,0.02017158,0.099695265,2.676690543333223,0.014697354201209226,0.11075704979804324,0.55043274,0.035092935,0.000267145,0.002803969,0.013260079,0.22059627,0.07802578,0.9313032,0.0
1140000,1.2304535,2.934159056000976,98.32450331125828,9.026662,0.021972828,0.10248219,2.9341590647872486,0.014263091758448655,0.11382280271238222,0.47667822,0.030653916,0.00026628334,0.0026832314,0.012550469,0.22642434,0.08239148,0.9305918,0.0
1170000,1.231189,3.153904994954279,97.38688524590164,8.427736,0.026606888,0.09157046,3.145937676402572,0.01286528118061604,0.10911586481512936,0.39039755,0.03721518,0.00026534603,0.0024882907,0.010728773,0.21438456,0.07603908,0.9326498,0.0
1200000,1.2320379,3.6670130482263725,96.15210355987055,8.423256,0.02803895,0.09140409,3.674876969777843,0.012038238769665385,0.09932139319703767,0.28129002,0.03351954,0.00026440655,0.0023567518,0.012120704,0.2098508,0.073679425,0.9343979,0.0
1230000,1.2298414,3.0129680549412465,95.05448717948718,7.352913,0.022097617,0.10135712,3.0105640286108097,0.012426565280736376,0.1032448991571959,0.27649283,0.035379507,0.00026354528,0.002373946,0.013175386,0.20388491,0.073845655,0.937183,0.0
1260000,1.2281564,4.039532054472599,94.3343949044586,7.82752,0.015423178,0.09985694,4.041920362434878,0.01222913186503337,0.10239502616971138,0.96772164,0.035803523,0.00026268594,0.002409816,0.01305445,0.20310605,0.07408092,0.93763655,0.0
1290000,1.2286718,3.8502685420483664,95.01597444089457,6.6058254,0.009016084,0.09292112,3.8405239158741438,0.012963600309428792,0.10419669810321015,0.31224623,0.03646057,0.00026174964,0.002618756,0.015134681,0.20953244,0.07630844,0.9361422,0.0
1320000,1.2255222,4.090303200992374,89.80909090909091,7.306855,0.019468596,0.09082421,4.098333293184723,0.012785196471359637,0.10304348191888439,0.9807882,0.035166766,0.00026081494,0.0026263408,0.015467797,0.20198697,0.07241908,0.9382985,0.0
1350000,1.2228595,4.688588428204006,91.86687306501548,7.493111,0.020442715,0.09256388,4.680229060319051,0.011506861071433906,0.093998939387829,0.77901083,0.03280705,0.0002599607,0.0023809527,0.015692933,0.19980371,0.07138355,0.93876326,0.0
1380000,1.2190653,4.876905506192955,87.7396449704142,8.326442,0.021975033,0.10526418,4.755011778529086,0.011950781636047535,0.09338626845294785,0.6349749,0.036154237,0.00025910442,0.0022069586,0.0136458175,0.19473045,0.069982894,0.9408164,0.0
1410000,1.2150643,5.118913918338975,94.8849840255591,8.26908,0.032085475,0.09237295,5.243546145347009,0.00986995899710602,0.10303388566809733,0.6285016,0.034924254,0.00025817347,0.0021372929,0.008912689,0.1965983,0.07185731,0.9402962,0.0
1440000,1.2109424,5.792539908452373,94.33333333333333,8.309833,0.028571507,0.089424364,5.793682355175741,0.009671490516565327,0.09144660286782753,0.7510209,0.03390434,0.00025723886,0.0018930224,0.008545507,0.18436535,0.064873315,0.9411188,0.0
1470000,1.2068857,5.679929041094222,96.01294498381877,8.641051,0.028488897,0.09001726,5.678990187248875,0.009247633019344682,0.10535023441428204,0.29732096,0.03579538,0.00025630652,0.0017978069,0.00802935,0.1909029,0.06758126,0.94140625,0.0
1500000,1.2034949,6.354594350072076,98.0957095709571,10.236871,0.022216039,0.092795655,6.355353020042836,0.008708161332263388,0.09541091349793493,0.33709067,0.03113031,0.00025545325,0.0016428918,0.0069514597,0.17961387,0.06502194,0.944963,0.0
1530000,1.1986777,6.121673456742428,98.06930693069307,9.825782,0.024776759,0.0865841,6.121409027447244,0.00957274728411618,0.0872785507704411,0.22054338,0.031944122,0.0002545973,0.00175197,0.007881349,0.17103629,0.060763806,0.9473575,0.0
1560000,1.1930141,5.68631349500768,89.29518072289157,9.2537155,0.040117834,0.09258628,5.701584445306308,0.008077255961960687,0.0988955752091645,1.5393678,0.03436759,0.0002536632,0.0017190963,0.0056495606,0.18946148,0.06931295,0.9435224,0.0
1590000,1.1911496,7.412695389536408,97.38688524590164,10.161156,0.041457515,0.09699567,7.404793095387152,0.00844199221130827,0.10016105080359294,0.51148075,0.036038462,0.0002527292,0.0016253389,0.00538259,0.1802159,0.06337706,0.94330144,0.0
1620000,1.1908795,7.14826756853014,98.00660066006601,10.791543,0.044861287,0.092626795,7.141534451029506,0.006826342571459145,0.09134642135585495,0.31605518,0.03336006,0.00025179418,0.0012943351,0.0045006895,0.17113419,0.060867567,0.94798994,0.0
1650000,1.1849105,7.44878276005159,96.36688311688312,11.448176,0.038274888,0.09551633,7.45124964966732,0.007895429862448462,0.08841533397283562,0.37124234,0.031448882,0.00025093392,0.0015187161,0.0078943595,0.1693627,0.061526,0.9476417,0.0
1680000,1.1762524,7.745649821294166,95.41157556270096,11.908269,0.04061972,0.0800041,7.757514088015204,0.007574049121823006,0.08533970261826644,0.39589107,0.03549553,0.0002500779,0.001522056,0.008814051,0.16147499,0.057834048,0.9508509,0.0
1710000,1.1704092,7.957777744010767,95.84516129032258,12.597744,0.034072746,0.0730425,7.941583533079604,0.007468269384210749,0.08448570183245466,0.34999248,0.034249887,0.00024914427,0.0014112949,0.0061392654,0.16107044,0.057877064,0.95103925,0.0
1740000,1.163541,7.548964273927079,88.96696696696696,12.952392,0.045518428,0.07932306,7.5494441473695755,0.008190176633952951,0.08984428996432785,0.7781622,0.036412887,0.0002482078,0.0016302984,0.00661416,0.170241,0.060483996,0.9480934,0.0
1770000,1.1569355,7.726065119532983,91.66666666666667,13.749387,0.040125605,0.091371745,7.7230089896155185,0.007786906690460366,0.08550940274209198,1.1003095,0.030885536,0.00024734932,0.0015726539,0.0076709613,0.16542687,0.06072867,0.9504646,0.0
1800000,1.1506549,8.023785387094037,92.65109034267913,13.671003,0.033374112,0.08387629,8.042009063985132,0.007609373666462126,0.09187838844802648,0.26880345,0.035045076,0.0002464945,0.0015184601,0.007962786,0.15607333,0.054773193,0.9519319,0.0
1830000,1.1452514,7.827567391645904,90.3079268292683,14.704703,0.026887871,0.08273733,7.811956965632484,0.0068960320683644815,0.07234981983954018,2.5615594,0.03224416,0.00024556127,0.0014782539,0.008321106,0.15500785,0.056383435,0.95326144,0.0
1860000,1.1366755,8.50356573401836,96.95424836601308,14.16501,0.014985578,0.08140464,8.503434510521888,0.006609939998609251,0.08311067280828272,0.34358847,0.03146632,0.00024462838,0.0012782989,0.0069531035,0.15474965,0.057653863,0.9533677,0.0
1890000,1.1296476,7.7815137274080275,88.52537313432836,14.180381,0.010202675,0.08844289,7.781125113730833,0.006937196181822957,0.08058225550939009,2.6470997,0.03186418,0.00024369417,0.0014341823,0.008499461,0.1545605,0.055186674,0.95331377,0.0
1920000,1.1295258,8.70443313542303,97.52786885245902,14.990487,0.014391012,0.08081311,8.707711161229165,0.005637761181770045,0.08462816055226674,0.22182183,0.038769353,0.00024283989,0.0011219892,0.0057280236,0.15348184,0.057013582,0.95378554,0.0
1950000,1.1203331,8.471824850833778,92.92789968652038,15.3548565,0.017605845,0.090388305,8.485272524904659,0.005738883942539357,0.09093042828951346,0.20062296,0.03605826,0.00024198432,0.0011206019,0.005360153,0.15929829,0.05920604,0.9526617,0.0
1980000,1.1148739,8.48905060349,93.28616352201257,15.396917,0.006882777,0.094245836,8.473012167378695,0.005085671134219863,0.08139255952196922,0.1365991,0.032299224,0.00024104957,0.0010090856,0.0041798707,0.15116087,0.053703826,0.95329684,0.0
2010000,1.1057503,8.807813087923615,94.32698412698413,15.823919,0.0080096135,0.08903504,8.824002992424242,0.005028740957468038,0.08429825447632798,0.21838814,0.036483057,0.00024011581,0.0010052371,0.0051880893,0.15144251,0.055396218,0.9542141,0.0
2040000,1.0959733,9.279000472364526,95.89032258064516,16.469252,0.021814922,0.09264387,9.274258065325839,0.005396740737130806,0.0896404021828916,0.20050147,0.03410803,0.00023925868,0.0010740748,0.0067010736,0.15868601,0.056989454,0.9512356,0.0
2070000,1.087019,9.096644370376229,96.14239482200647,16.47557,0.022082759,0.091090135,9.085640548392723,0.005572281003263583,0.08516149180843328,0.20811474,0.03532846,0.0002384056,0.0010898039,0.0059837885,0.1533856,0.056780685,0.95406514,0.0
2100000,1.080628,9.237892904605168,96.50814332247558,17.062082,0.02353804,0.09540347,9.253755440133858,0.005076738750161633,0.08798147227231365,0.18954726,0.031250462,0.0002374731,0.0009751183,0.0043590292,0.15779142,0.057781827,0.95131016,0.0
2130000,1.0726984,8.72264369949439,94.51910828025478,17.358534,0.013006622,0.08721943,8.722643009991279,0.0046072758112850175,0.08635133256780571,1.3745719,0.030574096,0.00023653824,0.00095350295,0.0046876497,0.14721987,0.05333965,0.9543543,0.0
2160000,1.0663455,9.189164805560338,97.91776315789474,17.73091,0.009771022,0.087304056,9.189164095994784,0.003747334423870167,0.08252493953094879,2.4927585,0.033742823,0.00023560556,0.0007257019,0.0024706535,0.14857157,0.054971863,0.95512795,0.0
2190000,1.0577276,9.289613494269366,97.13770491803278,17.383955,0.010944967,0.080304466,9.136825883845402,0.0034652321343691867,0.08515195355781155,0.14588873,0.032260302,0.00023475382,0.00067980005,0.0024983454,0.14039458,0.05047849,0.95669234,0.0
2220000,1.0491903,9.266301719381516,95.09615384615384,18.04191,0.010887312,0.08464089,9.415660025312368,0.0036604939627861125,0.08234716020823003,0.15498187,0.035785183,0.00023390102,0.00069422805,0.0027433725,0.14773284,0.053601224,0.9543851,0.0
2250000,1.0434538,8.5376700651629,90.74311926605505,16.81676,0.00023945984,0.08001052,8.535681678343206,0.0040117346415358855,0.09272963518778073,1.985396,0.037099447,0.00023296509,0.00086140115,0.0041820207,0.15588687,0.056174945,0.95223236,0.0
2280000,1.0389589,8.65728393143439,88.57910447761193,16.927612,0.0021446492,0.08490477,8.641223639478115,0.004374555680456001,0.0798238828489835,0.10553668,0.033377167,0.0002320346,0.00092370395,0.004632319,0.15140298,0.054846484,0.95328,0.0
2310000,1.0314438,8.65680952164964,84.65811965811966,16.220922,0.012326134,0.066566214,8.655185108136404,0.004124640512507027,0.07525867744839147,0.18561225,0.03313638,0.00023110275,0.0009162324,0.0048063495,0.14789249,0.055749416,0.95527,0.0
2340000,1.0247784,8.603771321299583,82.67039106145252,16.535082,0.008069014,0.07327492,8.622206554325706,0.0037929382160248747,0.07130224121813844,1.4694343,0.030400062,0.00023024979,0.00087336777,0.004436368,0.1460238,0.05326701,0.95581037,0.0
2370000,1.0176581,9.029280785421742,86.10693641618496,16.851318,-0.0016118116,0.073231116,9.024524756531447,0.0034223789607336665,0.08152847091913683,1.2989861,0.040262528,0.00022939645,0.00073248224,0.0032485435,0.1516075,0.05560891,0.95381355,0.0
2400000,1.0123965,9.040806686058255,84.05698005698005,16.606695,0.011400119,0.06951868,9.045352180495684,0.003600863603258569,0.07652681350902474,0.21839206,0.036767572,0.0002284657,0.0007977584,0.003914632,0.15536247,0.05805607,0.9530166,0.0
2430000,1.0082,8.83321601594733,83.21008403361344,17.229307,0.009158895,0.068458036,8.820943696618064,0.0035725547087506627,0.06816484913469947,0.16507845,0.035587665,0.00022753235,0.0008106183,0.0042003742,0.13744484,0.05009005,0.9586777,0.0
2460000,1.0019525,8.955546388861217,85.2183908045977,17.194002,0.008073705,0.084435664,8.953879184250173,0.002942850392267654,0.07170042737227217,0.19602434,0.037574664,0.00022660157,0.0006585912,0.0030722285,0.1479866,0.053849246,0.95380735,0.0
2490000,0.99432504,9.109395285460447,84.21306818181819,17.516838,0.0017646056,0.08118527,8.98862775192207,0.0027195468061439565,0.073667155038658,0.12540105,0.03338207,0.00022574903,0.0006147553,0.0027875328,0.14963806,0.055230357,0.95394117,0.0
2520000,0.9859283,9.139676617930128,84.84813753581662,17.987263,0.0041482686,0.08339185,9.26254134252534,0.0026829579875425552,0.07707798024816279,0.11579165,0.035352957,0.00022489612,0.00059188146,0.0026486544,0.14614719,0.0539822,0.95549446,0.0
2550000,0.9797443,8.482181916337368,80.41192411924119,17.156507,0.006137323,0.07152114,8.475569124347757,0.0026970592167778673,0.0668336062701255,0.17985934,0.036893573,0.0002239622,0.00059266965,0.0025527142,0.14144099,0.05009687,0.9555376,0.0
2580000,0.9733334,9.059925590668636,88.80838323353294,18.115162,0.014670123,0.07691979,9.011901249057155,0.0029732500316929297,0.08091642459053518,0.2143442,0.15366852,0.0002230312,0.0006276456,0.0023770733,0.14686032,0.05306937,0.95423245,0.0
2610000,0.9736162,6.394473907267016,97.48026315789474,19.14242,0.028223671,0.07266436,6.4484538774111,0.0032542194356593476,0.09123319200328919,1.0535256,0.030958124,0.00022209833,0.0006042567,0.0014025707,0.14929992,0.053977545,0.9540952,0.0
2640000,0.972809,8.138934787250216,97.5672131147541,18.380974,0.022705493,0.075031765,8.14467199265453,0.0029656388585028223,0.09018900593109123,0.50627506,0.032761123,0.0002212408,0.0005495475,0.0014178876,0.14743547,0.0533064,0.9539569,0.0
2670000,0.9705353,8.741102352551886,97.58223684210526,17.98099,0.013665853,0.09282998,8.570180900213018,0.00281114215326134,0.08894458516825628,0.37077174,0.032587405,0.0002203847,0.00053501077,0.0014385455,0.15285331,0.056756824,0.9530182,0.0
2700000,0.9684413,8.782576497399791,98.43046357615894,18.33484,0.014756636,0.08729225,8.947244753051143,0.0025899331256923025,0.08529025695436258,0.3165454,0.031018898,0.00021945276,0.00049238635,0.0013096948,0.14648157,0.05284814,0.9548376,0.0
2730000,0.96531206,8.461666954159103,95.84466019417475,18.014355,0.019025339,0.08290534,8.464287708497992,0.002551732935021936,0.08064531129905442,0.40237066,0.035640124,0.00021851713,0.0004824285,0.0014588749,0.14340396,0.051582914,0.9554661,0.0
2760000,0.96324927,9.442722631671263,97.08169934640523,18.644817,0.015929768,0.074492134,9.462885519448939,0.002459386180823036,0.08218872243670892,0.3110713,0.034212906,0.00021765866,0.00048252018,0.0018264481,0.13906161,0.0509034,0.95741594,0.0
2790000,0.9611344,8.959229815395961,97.5672131147541,18.205908,0.013174211,0.087188,8.941786702327262,0.0023271057124967212,0.08176013863966113,0.541413,0.03484288,0.00021680124,0.0004355913,0.0013006304,0.13195744,0.04698004,0.95850426,0.0
2820000,0.9590033,8.982430310651784,96.57654723127035,18.325073,0.010511826,0.064964555,8.980214808091858,0.0018319936750945103,0.0740046996341909,0.43688497,0.03421896,0.00021586602,0.00034877323,0.00091366936,0.13571478,0.04837678,0.95808,0.0
2850000,0.9570232,10.146598384270499,97.09477124183006,18.104431,0.0114111,0.06850799,9.991009427024906,0.0020130726701299982,0.07968750737989443,0.28003454,0.03346247,0.0002149305,0.00038224334,0.001041076,0.13679574,0.047193613,0.95590687,0.0
2880000,0.9547083,10.466105059041487,96.92156862745098,19.441586,0.009277618,0.071163274,10.616660079744559,0.002077428502482636,0.08187969805185037,0.30580342,0.03400195,0.00021399523,0.00040246287,0.0012884965,0.13825466,0.050677653,0.956989,0.0
2910000,0.95186776,10.332990685701962,96.93485342019544,19.241325,0.009185134,0.07577719,10.341915042088397,0.0021320512159560667,0.08296393648913154,0.39394534,0.035115246,0.00021313722,0.00041010664,0.0013822598,0.13609156,0.04960438,0.95869637,0.0
2940000,0.9493971,10.391798537693226,96.64169381107492,19.254469,0.014773595,0.072387904,10.236065064472335,0.0019043365067571813,0.07679281373495382,0.37867785,0.035305902,0.00021228091,0.00036546847,0.0011264642,0.13730262,0.050352335,0.95709425,0.0
2970000,0.94574976,11.163000539476892,97.42295081967212,20.872038,0.011545363,0.0778248,11.30765567672187,0.0019601647777398898,0.0824988734393121,0.21767052,0.035894234,0.00021134505,0.00036959816,0.0012120252,0.14278005,0.051991135,0.9554481,0.0
3000000,0.94166094,10.417994096484792,94.54140127388536,19.860098,0.005083606,0.071477816,10.428662339334412,0.0020792251743841916,0.07943000351571905,0.281226,0.0337207,0.00021041099,0.00041651132,0.0017474418,0.1405117,0.05142192,0.9561855,0.0
3030000,0.93802226,10.696765948921223,96.52117263843648,20.55383,-0.0032843503,0.06855817,10.699436333522668,0.002001181991880074,0.07646960099716898,0.3081277,0.032057643,0.00020955324,0.00037383716,0.0014408531,0.13924,0.05046447,0.9571894,0.0
3060000,0.93398345,10.875607573616247,96.47077922077922,21.385923,0.0013276996,0.07190764,10.866321103359336,0.0019220613219469859,0.07095413296366286,0.23806898,0.033781335,0.00020869703,0.00038347588,0.0012916325,0.1296161,0.047175955,0.95976764,0.0
3090000,0.93106824,11.23813188324857,95.25320512820512,21.285755,0.002250877,0.07053697,11.244317109894324,0.0019396013803765154,0.07869516122632493,0.23207588,0.036479436,0.00020776031,0.0003676952,0.0014093082,0.13170372,0.04841861,0.9597724,0.0
3120000,0.9271769,10.269375751567962,88.87687687687688,20.279902,-0.0058675823,0.07657998,10.27054634142958,0.002646214489170627,0.07282204988154557,2.7075872,0.03289004,0.00020682324,0.0005007635,0.0018896414,0.13467567,0.04849221,0.9579494,0.0
3150000,0.9238716,11.413820103815848,97.4032786885246,21.576595,-9.30535e-05,0.065690026,11.413327670772942,0.0018617089200367938,0.09125900777575911,0.22913551,0.038265616,0.00020596481,0.00034148886,0.0013690048,0.13483079,0.048865464,0.95873463,0.0
3180000,0.9188867,10.658979120370775,90.5548780487805,20.959324,0.0042844396,0.071343936,10.651021125802355,0.002088369325065287,0.07238381270818957,2.2761357,0.032199737,0.00020510826,0.00040693322,0.0011893996,0.13402762,0.04675862,0.9578882,0.0
3210000,0.9139103,11.354730113497435,96.814332247557,22.178064,0.0041145426,0.07961878,11.362677449386656,0.0020884968081970033,0.08955550738094611,0.19179149,0.033851173,0.00020417241,0.0003930338,0.001137578,0.14092998,0.04960954,0.9560279,0.0
3240000,0.9090989,11.47952851368746,98.03300330033004,22.083942,-0.004521655,0.08151231,11.469890825310953,0.001732934078450619,0.07917318021434455,0.17569232,0.032537494,0.0002032357,0.0003238593,0.0008379386,0.13244079,0.046827186,0.9579034,0.0
3270000,0.90265465,11.082363155472253,97.01633986928104,22.3054,0.0030763382,0.07997715,11.095924539346205,0.0018159504652668545,0.08441470472885484,0.1116513,0.035377752,0.00020229914,0.00034045576,0.0010394084,0.13968514,0.049008045,0.9567361,0.0
