Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/Pretraining Loss
2010000,1.1623433,9.485053721953493,99.0,18.035543,0.0089266775,9.485153131534656,0.01006328715554749,0.21852945,0.03423183,0.00024019803,0.0018981952,0.019801019,0.0
2040000,1.1571544,9.474843525789218,96.83333333333333,18.207506,0.008562991,9.480561877092578,0.011276325795668622,3.442745,0.033459947,0.00023925914,0.001954113,0.020954223,0.0
2070000,1.1520164,9.739320247509621,93.15047021943573,18.119257,0.009433538,9.739789968101762,0.009608875000506324,2.5728521,0.033388484,0.00023832331,0.0019490938,0.021406936,0.0
2100000,1.1451416,9.219332683875342,94.84664536741214,18.279615,0.0067897877,9.21326180930419,0.00983978751987314,1.8912889,0.03333665,0.00023738942,0.001881231,0.023345383,0.0
2130000,1.14097,9.984482140599384,98.69435215946844,18.735987,-0.0032620544,9.977371917907583,0.009034430388472603,0.27310562,0.03509338,0.00023653495,0.0016833199,0.022326265,0.0
2160000,1.1389787,9.757054545252604,94.64649681528662,18.69059,0.0024579333,9.591416917809516,0.01027111399653338,3.9231977,0.035272513,0.0002356802,0.0018035951,0.018344255,0.0
2190000,1.1382027,7.294521112843843,77.09635416666667,18.446295,0.0022351493,7.436083248989841,0.008881656445434297,14.866832,0.03692251,0.00023474947,0.002021634,0.021323686,0.0
2220000,1.1399226,9.304913583959504,95.28938906752411,18.455618,-0.0034972287,9.316134833799634,0.008620130132705609,1.74013,0.03628233,0.00023381856,0.001702963,0.015475576,0.0
2250000,1.1346165,10.052127140263716,99.0,18.820148,0.0006905211,10.030856713106235,0.00835679545144861,0.25848427,0.03489263,0.00023295924,0.0015151533,0.011909895,0.0
2280000,1.124981,10.555413035158738,98.11221122112211,19.12068,0.00092009804,10.558584175625104,0.008418906545773664,2.027591,0.033963844,0.00023209915,0.0016122218,0.01586792,0.0
2310000,1.1166483,10.481336045657915,98.7109634551495,19.405767,0.008962617,10.48704989195068,0.007581593665260314,0.29920888,0.03472184,0.00023116235,0.001407472,0.01279467,0.0
2340000,1.1090163,10.613723779694798,99.0,19.871565,0.0025359592,10.61288983537505,0.00799847969203256,0.29665026,0.034238476,0.00023022278,0.001471006,0.013774551,0.0
2370000,1.1047137,10.362210360237707,99.0,19.807379,0.011857144,10.35610970932059,0.0077050668315496295,0.20361242,0.034380633,0.00022936151,0.0014276264,0.010307426,0.0
2400000,1.0971344,10.423133709353472,98.88333333333334,19.883854,0.0021964507,10.430066357990727,0.007223594398237765,0.17979051,0.03198937,0.00022850117,0.0013866873,0.014628305,0.0
2430000,1.0917246,10.219710244403855,93.66876971608833,19.395432,0.0051526115,10.219268034930614,0.007033572328968814,0.278213,0.03211172,0.00022756169,0.0013641301,0.016030507,0.0
2460000,1.085036,10.837703844335241,99.0,19.897663,0.009809364,10.837703416037062,0.006586855199032774,0.37672186,0.032397646,0.00022662156,0.0012237441,0.011420599,0.0
2490000,1.0791134,10.494470383940886,99.0,20.122618,0.004751795,10.499069827323158,0.0070143940028113624,0.23608184,0.03386414,0.00022576044,0.0013123152,0.013723937,0.0
2520000,1.0748708,10.659770400084865,99.0,20.67276,0.004929994,10.655769682923953,0.006201398361008614,0.19206442,0.0333981,0.00022489905,0.001160578,0.010825447,0.0
2550000,1.0694504,11.082540523965532,99.0,20.574799,0.0052975942,11.076106667270263,0.0068896756169851865,0.28883544,0.0346515,0.00022395956,0.0012751691,0.015331616,0.0
2580000,1.0670922,11.161465610390254,98.69767441860465,20.866545,-0.00085148204,11.167744142990374,0.0065778556571456535,0.31182173,0.03067959,0.0002230199,0.0012185466,0.011218708,0.0
2610000,1.0628642,11.150410461273665,99.0,21.45979,-0.012588089,11.142509697355951,0.0064885509759187695,0.233776,0.035000898,0.00022215836,0.0012308961,0.012667516,0.0
2640000,1.0568951,11.0173737479855,99.0,21.249805,-0.0030452744,11.025439619272948,0.0071894600001784666,0.21565463,0.03255545,0.0002212973,0.0012838438,0.013505808,0.0
2670000,1.0502745,10.414841053119744,92.7625,20.78037,-0.0040270067,10.24027807409002,0.007028079906740458,3.9227607,0.03564017,0.00022035767,0.001420008,0.012498102,0.0
2700000,1.0492451,10.356281179543629,94.06309148264984,21.244614,0.0023516754,10.361838378545627,0.007324223251515245,3.3176146,0.033203457,0.00021942034,0.0014349483,0.01090422,0.0
2730000,1.0461009,10.486525419917282,99.0,21.530838,0.012587875,10.655502908329169,0.007027525454371547,0.21226378,0.035746913,0.00021853563,0.0013186518,0.009062635,0.0
2760000,1.0386885,11.005273740979222,99.0,21.295761,0.018876003,11.007706353742009,0.006865550172515214,0.20316063,0.035513356,0.00021764461,0.0013100748,0.009024053,0.0
2790000,1.0291204,11.433767890427696,99.0,21.58792,0.012765985,11.284779677158221,0.0062053561971212425,0.34596652,0.029523289,0.00021675361,0.0011555878,0.00834809,0.0
2820000,1.0202916,11.760381799150744,99.0,22.16437,0.013549935,11.91604657848676,0.006314796900066237,0.29094955,0.03296322,0.00021586263,0.0012076151,0.0075822105,0.0
2850000,1.0162675,11.472007088228128,99.0,21.912872,0.010119437,11.469606326818466,0.006494813883521904,0.24920528,0.036886066,0.00021497163,0.001216743,0.006537319,0.0
2880000,1.0101638,11.516292737256983,99.0,21.956371,0.0023846594,11.345479716658593,0.006160326540702954,0.21385503,0.03772754,0.00021408063,0.0011516516,0.0075864885,0.0
2910000,1.0030569,11.82425802034547,99.0,23.156025,0.005253925,11.990676460663478,0.005972070106072352,0.2628899,0.030086344,0.00021310862,0.001139779,0.0069309543,0.0
2940000,0.99454004,12.212177162044682,99.0,23.027721,0.0048635565,12.218509956647953,0.0056410824383298554,0.25584272,0.035008542,0.00021221761,0.0010582957,0.007553442,0.0
2970000,0.98833156,12.440774582891084,99.0,23.494379,-0.0018423082,12.2457765519619,0.005990090436923007,0.28357276,0.034770582,0.0002113266,0.0011014893,0.006200436,0.0
3000000,0.98277944,11.834793113175168,99.0,23.864851,0.0071514733,12.025643190344175,0.005278359941439703,0.20005861,0.031413306,0.00021043562,0.0010152399,0.006987413,0.0
3030000,0.9756792,12.20781385088029,99.0,23.709925,-0.00046738287,12.216446457703908,0.0054477432067506016,0.21001041,0.030799858,0.00020954463,0.0010244867,0.007219834,0.0
3060000,0.96948,12.674419177147294,98.67109634551495,23.879519,0.0052268207,12.405813848810578,0.005624922374541874,0.25454038,0.034863524,0.0002086536,0.0010335433,0.006830877,0.0
3090000,0.96363163,12.28793259691123,96.14239482200647,23.87439,0.006857724,12.546346446066721,0.0048969290697718085,0.34375265,0.031388044,0.00020778074,0.00095101027,0.0060084183,0.0
3120000,0.95681465,12.242307162019424,99.0,24.088343,0.0058713923,12.245973220268885,0.00499300953776886,0.2142443,0.03405736,0.00020684705,0.0009522177,0.0058102473,0.0
3150000,0.95060486,12.554143863393305,99.0,24.362385,0.015564282,12.545176516572635,0.004725401129495974,0.21826643,0.034779876,0.0002059076,0.00088310504,0.005708383,0.0
3180000,0.94543016,12.446877266036656,99.0,24.37667,0.0195332,12.449276668727398,0.005456917138847833,0.26265055,0.035683375,0.00020504645,0.0009824978,0.0052395975,0.0
3210000,0.94178826,12.523817203293245,99.0,24.483467,0.02049627,12.526983355581761,0.005441929699154571,0.280311,0.033893146,0.00020418508,0.0010247787,0.004737734,0.0
3240000,0.9360699,12.614440574166364,99.0,25.068064,0.0133824255,12.605140164196492,0.005141271669029569,0.2779753,0.033976987,0.0002032456,0.000989579,0.006048272,0.0
3270000,0.9305923,12.554347169818357,99.0,24.83047,0.013066758,12.556579892834028,0.005189831207583969,0.25317493,0.033734392,0.00020230607,0.00097555644,0.0059167105,0.0
3300000,0.9216672,12.903937236922793,99.0,25.320814,0.009286282,12.901536548137665,0.004508923586884824,0.2924468,0.03615015,0.00020144468,0.0008280183,0.0044483365,0.0
3330000,0.91595054,13.019873872684936,99.0,25.725037,0.005342704,13.023106599450111,0.004691097690956667,0.23264857,0.033325087,0.00020058354,0.0008791238,0.0045835963,0.0
3360000,0.91112256,12.426370511840409,99.0,25.270813,0.008218725,12.433203125,0.004424816657362196,0.2812568,0.03586099,0.00019964356,0.0008448419,0.004998015,0.0
3390000,0.9065552,12.613137179931316,99.0,25.341516,0.0075892145,12.61313652942578,0.0047873169395218915,0.29990703,0.03320088,0.00019870406,0.000911545,0.0059096827,0.0
3420000,0.89989525,13.011100525303434,99.0,25.981325,0.0023199406,13.00963302006324,0.004913095089335305,0.25940418,0.03224065,0.00019784286,0.0008719325,0.0035582792,0.0
3450000,0.8957302,13.14737062148129,99.0,25.741018,0.0062102135,13.147070037573576,0.004674215083165715,0.32333863,0.0335447,0.00019698155,0.0009140949,0.0047505093,0.0
3480000,0.894016,12.577826705768507,97.0688524590164,25.605835,0.0027277365,12.568973558677024,0.004521923856504384,4.918197,0.03263135,0.00019604193,0.0008902445,0.006788297,0.0
3510000,0.89048773,13.28553390627727,99.0,26.330202,0.007230378,13.296300144521519,0.004447852904753138,0.23594241,0.038203638,0.00019510476,0.0008448181,0.006526331,0.0
3540000,0.8854231,12.591603762788388,99.0,25.510614,0.0004980197,12.579869675139586,0.004275082131304468,0.24019614,0.037072312,0.00019424676,0.0007887312,0.003790229,0.0
3570000,0.87878025,13.267167226737365,99.0,25.781246,-0.0012991604,13.276266553799312,0.004797965075510243,0.29401132,0.029338777,0.00019338877,0.00086964126,0.004889843,0.0
3600000,0.8744019,13.147573800041961,99.0,26.245691,-0.002411087,13.152539618229493,0.004861011877461957,0.21635886,0.034917604,0.00019245279,0.0009369228,0.0047372463,0.0
3630000,0.8709974,12.88210383742582,99.0,25.820013,0.0017088994,12.879403143351277,0.004886736567520226,0.3162536,0.036189344,0.00019151678,0.00093025673,0.0056337886,0.0
3660000,0.86557865,13.326470564114862,99.0,26.211676,0.0022844516,13.318636618107558,0.004477076825957435,0.2623272,0.040589403,0.0001906588,0.0008345951,0.004034848,0.0
3690000,0.8620314,13.03247049591504,99.0,26.41678,0.0044622375,13.025536540995041,0.004555965422381026,0.25703683,0.03479715,0.00018980075,0.00086179894,0.0053972746,0.0
3720000,0.85754395,13.314073881761482,99.0,26.109163,0.008586421,13.32010649561882,0.004075834594356517,0.2816157,0.03452329,0.00018886477,0.0007876838,0.004246559,0.0
3750000,0.854007,13.624133900750119,99.0,26.634748,0.0043659876,13.633233061892291,0.004214675095087538,0.33896658,0.034845814,0.00018792872,0.0007906234,0.0054280185,0.0
3780000,0.85141903,13.900837270820825,99.0,27.465504,0.0042178854,13.890869729816913,0.004583637828667027,0.25182375,0.03771131,0.00018699271,0.0008556151,0.00487555,0.0
3810000,0.8472206,13.723233941374346,99.0,27.18474,0.001294497,13.722399963140488,0.004296874139884797,0.2657752,0.029543042,0.00018613473,0.0007789642,0.0042747995,0.0
3840000,0.83979356,13.601700527643164,99.0,27.936745,0.0068535353,13.612499923805396,0.004710905217604401,0.29996544,0.033817545,0.00018527673,0.00089186546,0.0058136494,0.0
3870000,0.833357,13.92890065685225,99.0,28.17859,0.00025596807,13.929066668152808,0.004081332685891539,0.22778071,0.03591987,0.00018434074,0.0007790493,0.0062960126,0.0
3900000,0.8284542,13.359733814662322,99.0,27.553196,0.0041800085,13.359566512803237,0.004032188510949102,0.20592332,0.03393678,0.00018340471,0.0007617275,0.0047616945,0.0
3930000,0.8254865,13.445310519444757,99.0,27.438177,0.0015823274,13.434276341497899,0.0046332861902192235,0.2648283,0.030746367,0.00018254673,0.0008482666,0.0057239966,0.0
3960000,0.82070225,14.05483399895175,99.0,28.237545,0.0065883216,14.053066787521045,0.0038731377829875177,0.27279052,0.035761286,0.00018168875,0.0007576309,0.0050777323,0.0
3990000,0.81600606,14.068767293087827,99.0,27.902227,0.00523675,14.067800065552195,0.004042928931691374,0.28061962,0.032296028,0.00018075273,0.0007820696,0.0050715716,0.0
4020000,0.8105172,13.6168371647348,99.0,27.76209,0.01483161,13.630602923134962,0.003866861002558532,0.2272647,0.037306294,0.00017981675,0.0006988401,0.0043111118,0.0
4050000,0.8059193,13.75333173534469,98.46688741721854,27.9907,0.006683532,13.750814626832177,0.003921573190635305,0.28448772,0.038948335,0.00017895878,0.0007241515,0.0052040336,0.0
4080000,0.8025232,13.778800496027495,99.0,28.234388,0.0010814305,13.7729996885856,0.0033128716152471802,0.24519326,0.036582235,0.0001781026,0.0006532662,0.0038374707,0.0
4110000,0.7973316,13.761900583738461,99.0,28.022741,0.010294175,13.766799846390883,0.003473078297295918,0.22349292,0.035639595,0.0001771666,0.00066330534,0.006004129,0.0
4140000,0.79243517,13.783200449277647,99.0,28.784372,0.005877577,13.777266330122949,0.0038328032791226482,0.23298468,0.035111934,0.00017623062,0.00071436184,0.0050133187,0.0
4170000,0.78821385,13.826003952678294,99.0,28.194616,0.0038324792,13.835370018780232,0.0036996634632426623,0.22227676,0.03565427,0.0001752946,0.00068046764,0.0053333384,0.0
4200000,0.78686297,13.625900435801595,99.0,27.886784,-0.0070117344,13.6169330316782,0.0037027851707534865,0.27521363,0.037504822,0.00017443662,0.00068510533,0.0048428536,0.0
4230000,0.7841246,14.441467288715454,99.0,29.30385,-0.005934453,14.438400000929832,0.003977914546073104,0.16580315,0.034261998,0.00017357862,0.0007644664,0.005789597,0.0
4260000,0.7788515,14.003603839984475,99.0,28.653278,-0.005409759,14.01563633630673,0.0036188443430000914,0.18248038,0.03363627,0.00017264263,0.000663478,0.0056690588,0.0
4290000,0.77409744,14.094333946544987,99.0,28.085527,-0.00043763994,14.094333306153615,0.0036758152259668956,0.22324878,0.034191124,0.00017170662,0.0006932141,0.006163509,0.0
4320000,0.7699081,15.017800652218671,99.0,29.716097,-0.002004228,15.009333146015804,0.0032550557068316264,0.21787837,0.036563613,0.00017084862,0.0006462395,0.005795518,0.0
4350000,0.7653403,14.449833962189343,99.0,28.90834,0.0045639365,14.444799939567844,0.0032370501898306733,0.15076602,0.034621313,0.00016999063,0.0005919179,0.0045839297,0.0
4380000,0.7600256,14.140067176730373,99.0,29.202093,0.00093388953,14.147866397475203,0.003482556749174061,0.33004105,0.029478,0.00016905456,0.0006443205,0.0057127574,0.0
4410000,0.75667644,14.382070545838214,99.0,29.111023,0.0019356688,14.379203069508076,0.003468901107941444,0.24442816,0.0345439,0.00016811855,0.00065572426,0.005597279,0.0
4440000,0.7524028,14.888334047690345,99.0,29.312168,0.0015493456,14.881266665657362,0.0036997468944173304,0.17622402,0.031715766,0.00016726056,0.0006927908,0.0061867847,0.0
4470000,0.74596214,14.392100651933191,99.0,29.443047,0.006924033,14.408199956715107,0.0038606319213674092,0.20428888,0.032572854,0.00016640256,0.00072970585,0.004502743,0.0
4500000,0.74148244,14.441803977830956,99.0,29.777449,0.008075955,14.438436730206012,0.004060802062546524,0.33217743,0.03230438,0.00016546657,0.0007762483,0.007224791,0.0
4530000,0.7373064,13.908200457608327,99.0,29.048243,0.005712373,13.897866299351056,0.004069681217273077,0.15125437,0.033709817,0.00016453057,0.0007614079,0.0064862655,0.0
4560000,0.7341743,14.270903853943262,99.0,28.850134,0.0078658685,14.284136289656162,0.003595696419555073,0.2759161,0.037927497,0.00016359457,0.0006871153,0.007108996,0.0
