Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/Pretraining Loss
810000,1.2708232,22.800333000928397,99.0,29.59072,-0.016091162,22.788330954502648,0.01612948290615653,3.7393894,0.03429309,0.00027610495,0.0029191456,0.0019122766,0.0
840000,1.2672215,23.30067636423361,99.0,31.534433,-0.016270893,23.144670727172244,0.015039162438673278,3.8971424,0.034804918,0.00027524357,0.0026687817,0.0019381229,0.0
870000,1.2633651,24.68100414259204,99.0,34.180748,-0.010831905,24.847333878992746,0.015461909317721923,4.0481744,0.032281548,0.00027438244,0.002830777,0.001985764,0.0
900000,1.2573329,23.41404721433018,98.51655629139073,32.119896,0.010135515,23.414043950243848,0.01430834846691358,6.2931023,0.03208694,0.00027344338,0.0025751118,0.0017833896,0.0
930000,1.250357,27.05392096303908,98.95333333333333,36.361717,-0.0022539624,26.95825023410221,0.013173171038118502,4.916707,0.035138234,0.00027250874,0.0023908515,0.0012996242,0.0
960000,1.2486807,29.113671126711804,99.0,38.146965,0.0001174584,29.20766691795861,0.01241213857429102,4.909745,0.036755044,0.00027165073,0.0022289485,0.0014876153,0.0
990000,1.2449137,28.708017781266634,99.0,39.288673,0.007932311,28.709680495793,0.01176190264057368,4.46421,0.03277992,0.00027079272,0.0021509882,0.0017159284,0.0
1020000,1.2392476,28.105027736241208,98.66445182724253,40.31862,0.013822302,27.97379442293853,0.010576521950708918,4.9058704,0.032688837,0.00026985616,0.0018865144,0.0012046947,0.0
1050000,1.2334281,30.73719796817478,98.83,43.725285,0.01785545,30.697526679051418,0.009860352419006327,4.5391307,0.031970933,0.00026891902,0.0017959676,0.0012267664,0.0
1080000,1.2251767,32.9025328829169,98.70099667774086,49.401077,0.008455446,32.914487946042144,0.008790208298273608,7.1229224,0.034382384,0.00026806255,0.0015680592,0.0013667522,0.0
1110000,1.2159308,32.40334125209134,99.0,49.425438,0.010531743,32.382335953271635,0.00847392903873697,5.0648713,0.03503613,0.00026720602,0.0016182205,0.00160889,0.0
1140000,1.20948,32.46410433925337,98.67441860465117,50.22966,0.01607624,32.471740631006064,0.00836100910505608,3.7333987,0.032736897,0.00026627,0.0014859788,0.001944546,0.0
1170000,1.2018324,34.235674816598184,99.0,52.38538,0.010199295,34.218666327061754,0.008505055330848943,3.6121454,0.031813648,0.00026533395,0.0016031709,0.002056076,0.0
1200000,1.1928406,33.99634813603169,99.0,53.142033,0.024834229,34.037679842204476,0.007998744087138524,3.38904,0.032724433,0.00026439797,0.0014814731,0.0024474203,0.0
1230000,1.1865379,34.88159956671591,98.63455149501661,55.386745,0.023968268,34.84338858097705,0.008198444275928049,5.358297,0.035327863,0.00026353906,0.0015012561,0.0026239995,0.0
1260000,1.1848032,31.82407481166625,94.96485623003196,56.087185,0.025185393,31.845475839680066,0.008553681772770569,10.63622,0.029841743,0.0002626803,0.0016497717,0.0029301876,0.0
1290000,1.1814212,31.148916593349227,89.74242424242425,60.762943,0.007637621,31.298306095827314,0.010110810963140631,14.442458,0.03300814,0.00026174603,0.001498545,0.0026729682,0.0
1320000,1.1766542,34.04935004466403,97.88815789473684,59.721954,0.008340798,34.04934508228785,0.008019405782856905,14.389216,0.034417722,0.00026081305,0.0016964189,0.0021559556,0.0
1350000,1.1706252,37.33900493748952,99.0,62.11952,0.020712446,37.15899942363923,0.006424841178425898,3.359771,0.032457124,0.0002599569,0.0011842365,0.0024229242,0.0
1380000,1.1619977,38.306344996759435,98.87,64.00557,0.024099931,38.320672796325134,0.006138385131877536,4.2780333,0.03439233,0.0002590993,0.0011503982,0.0020050847,0.0
1410000,1.15562,38.23167188573163,99.0,63.479946,0.040056337,38.22566671528232,0.005362284607253969,4.7280526,0.03265341,0.00025816413,0.0009918612,0.0017324382,0.0
1440000,1.1504488,39.563668597602906,99.0,65.73948,0.04191658,39.537329696516196,0.005079185055413594,3.7655208,0.034230366,0.00025722815,0.0009348102,0.0016263528,0.0
1470000,1.1411625,42.40468881741787,99.0,67.47408,0.047458075,42.43634985005483,0.005538664711639285,5.641691,0.032789174,0.00025629214,0.0010215227,0.0019727328,0.0
1500000,1.1330059,41.89525452832826,98.75747508305648,69.98758,0.028488526,41.98627848638859,0.0046258318989051885,6.153087,0.039371464,0.00025543623,0.00085959566,0.0012444071,0.0
1530000,1.1258951,42.98133870422685,99.0,73.41021,0.008733289,42.888332567888625,0.00467145764734596,3.9501565,0.033695597,0.00025457822,0.000849175,0.0013999474,0.0
1560000,1.1166003,41.44834540416487,99.0,69.05837,0.015137277,41.44100626804245,0.0045006201284316675,4.295211,0.03438924,0.00025364224,0.0008390248,0.001363482,0.0
1590000,1.1095885,44.60200875915277,99.0,74.82837,0.0038536882,44.777335714356354,0.004044343403850992,4.0824046,0.035705667,0.00025270626,0.0007499505,0.001157219,0.0
1620000,1.1027861,46.57733917978903,99.0,74.948975,0.01658787,46.409333102262266,0.0041425391174076745,4.5711794,0.037240073,0.00025184828,0.00076451444,0.0013896391,0.0
1650000,1.094347,47.37866920069326,99.0,79.443344,0.025419757,47.376996428150065,0.0038300508357739698,4.535581,0.033572678,0.00025099027,0.00071453606,0.0013187947,0.0
1680000,1.0852295,47.849134827369255,98.01980198019803,81.43927,-0.00077084894,47.92932692116661,0.005621090577838469,10.378811,0.030103317,0.00025005513,0.0008716307,0.0014731595,0.0
1710000,1.0799477,43.4005284649008,97.07516339869281,81.286865,0.01874951,43.32437925044983,0.005645646644433583,10.473552,0.030216703,0.00024912195,0.0009835378,0.0019105132,0.0
1740000,1.0763999,46.89313117990104,98.06930693069307,81.01004,0.002268089,46.896095524483634,0.004780734625449804,5.390792,0.03815301,0.00024826563,0.0008884659,0.0019303402,0.0
1770000,1.0687002,48.26678420867869,98.29801324503312,84.21215,-0.017051421,48.28697711957113,0.003947376714177454,6.6859384,0.033384997,0.00024740733,0.0007540889,0.0016683387,0.0
1800000,1.0610454,50.46433616827242,99.0,85.35363,0.004178742,50.42033006035723,0.0032600477202019344,4.030588,0.032510903,0.00024647164,0.00060087343,0.001424444,0.0
1830000,1.0517037,51.69866978900818,99.0,88.40199,-0.010759525,51.6913307278355,0.003575751498574391,3.6030843,0.035760995,0.00024553566,0.00066235923,0.0017700163,0.0
1860000,1.0439587,53.26235643607409,99.0,91.08796,-0.0004943587,53.279350501475854,0.003128673575120047,4.4898167,0.03224112,0.00024459965,0.0005848619,0.0011881795,0.0
1890000,1.0366664,53.62565005552062,98.87333333333333,91.45652,0.008583371,53.56631098608176,0.003202954728816015,6.5617495,0.039612677,0.0002437424,0.0006045846,0.001494322,0.0
1920000,1.0279894,53.32033978863619,99.0,92.77983,0.015922366,53.35266745821262,0.0034455320081906394,3.835063,0.03189471,0.00024288487,0.0006325517,0.0016889237,0.0
1950000,1.0195527,53.03467327757118,99.0,93.303375,0.011546692,53.0706676547726,0.0030191846929180127,4.17214,0.033258814,0.00024194887,0.00056410657,0.0012626421,0.0
1980000,1.012013,54.344853936693404,98.67109634551495,95.34212,0.019217582,54.26710794151697,0.0027809840572094453,4.029945,0.035896853,0.00024101285,0.0005124098,0.0012339457,0.0
2010000,1.0034435,53.67600315253095,99.0,96.328926,-0.007756728,53.6993309032917,0.0029120211757253855,3.8865676,0.03676383,0.00024015484,0.00053326966,0.0013511922,0.0
2040000,0.9965846,54.445670108267414,99.0,97.685135,-0.0015894539,54.435331697165964,0.0029771358791428307,3.5878494,0.03451222,0.00023929682,0.00053695723,0.001517448,0.0
2070000,0.9901826,56.672880737040195,98.78073089700996,100.63871,-0.0236232,56.73234394812133,0.002833098284915659,5.4000893,0.036436513,0.00023836213,0.0005564166,0.0017485786,0.0
2100000,0.9827599,55.58800360772293,99.0,100.327,-0.011967359,55.59533132113827,0.00287054240781193,3.4276705,0.03329276,0.00023742682,0.00053624023,0.0016080136,0.0
2130000,0.97741413,55.67043558858293,98.67109634551495,101.50208,-0.004918632,55.533885690792424,0.00297627161567152,3.8894272,0.037192333,0.00023649081,0.0005582384,0.0020536252,0.0
2160000,0.96779066,56.671443838562894,98.78333333333333,103.00418,-0.0031463099,56.76310498195701,0.0030239660129882397,6.675931,0.03594324,0.00023563314,0.0005760145,0.0018769394,0.0
2190000,0.95607275,57.68067741664592,99.0,104.32566,0.007905159,57.631339323200905,0.0029445219845122966,3.466491,0.035446305,0.00023477674,0.00055686285,0.0020377222,0.0
2220000,0.94495434,56.780346018180985,98.6843853820598,104.86656,-0.0017503484,56.850108490214126,0.0027684407885746405,7.89897,0.032925874,0.00023384059,0.0005221596,0.0017242903,0.0
2250000,0.93344015,57.008003960276646,99.0,106.77828,-0.015105629,57.19899877752488,0.003082100779089766,3.082555,0.03247724,0.00023290455,0.00058361,0.0020400418,0.0
2280000,0.920701,59.76925091264963,98.95333333333333,109.38696,-0.0052180807,59.604245721499126,0.0024914717047552887,6.200206,0.036162265,0.00023204686,0.0004717408,0.0015132634,0.0
2310000,0.9111115,59.079738286737296,98.67109634551495,110.27946,-0.001319412,58.97308853808891,0.0031526494186071437,3.7164075,0.035062294,0.00023118895,0.0005868159,0.0021673215,0.0
2340000,0.9017041,59.34233766520706,99.0,111.14912,0.017999126,59.49766624001476,0.0026955579062147685,3.1902187,0.03510737,0.00023025296,0.00051543553,0.0019947046,0.0
2370000,0.89266527,58.95933747301654,99.0,112.23591,0.012106202,58.883998980478694,0.0023349984442271915,2.8763583,0.037893686,0.00022931698,0.00043549758,0.0015484421,0.0
2400000,0.88345647,60.16537864981119,98.3841059602649,114.72029,0.0043920605,60.22729430784663,0.0023851928084129654,12.156892,0.033210404,0.00022845862,0.0004429859,0.0017621039,0.0
2430000,0.8744088,60.42600776420285,99.0,114.88737,-0.023159752,60.555669328747314,0.0021818853332661093,3.1096103,0.03487872,0.00022760055,0.00043823043,0.0017290987,0.0
2460000,0.865098,60.47826025874062,98.70099667774086,114.81541,-0.010173354,60.31247457404284,0.002565851228147671,5.043776,0.034842487,0.00022666426,0.0004905485,0.0019818468,0.0
2490000,0.8554827,62.438341504709484,99.0,116.2181,0.006328139,62.30900359951891,0.00247633511122937,4.0988684,0.0339538,0.00022572822,0.00045074336,0.002056577,0.0
2520000,0.8470409,62.05933805663449,99.0,118.28416,-0.00462775,62.3549996460819,0.0024001988359183693,3.293,0.03521636,0.00022479221,0.000455993,0.0019596342,0.0
2550000,0.8370254,61.81867464076572,99.0,119.80052,-0.02925525,61.55666964399629,0.0023949770747761553,2.925921,0.033330567,0.00022393423,0.0004459816,0.0020507276,0.0
2580000,0.830223,62.42367478846262,99.0,122.6969,-0.010595284,62.39767035368519,0.0022480223677121105,3.1717188,0.03181449,0.00022307622,0.0004402344,0.0019654061,0.0
2610000,0.82173526,61.271671398806696,99.0,121.02289,0.008541476,61.55966705975744,0.002072067311964929,3.2227209,0.035024468,0.00022214022,0.00039100205,0.0016223917,0.0
2640000,0.8125484,62.421671621495236,99.0,121.890236,0.029164229,62.28466729721675,0.002081357209244743,2.9542427,0.03572335,0.00022120425,0.0003897783,0.0017768014,0.0
2670000,0.8075776,63.2256748575562,99.0,123.076355,0.025597136,63.142336357987176,0.002330292584762598,3.7093587,0.036640905,0.00022034624,0.0004429162,0.0019837325,0.0
2700000,0.80089533,63.010671567482255,99.0,124.68971,0.012641068,63.03666637876692,0.0019866151372358825,2.4864316,0.036471084,0.00021948824,0.00038095142,0.0016670566,0.0
2730000,0.7938379,60.63167478418754,99.0,123.59976,0.00098375,60.6216698665979,0.00198049925500527,3.6425073,0.038014796,0.00021855226,0.0003692828,0.0016347942,0.0
2760000,0.78712183,61.095671433887134,99.0,120.70703,-0.025459556,61.139666289621964,0.0022558084376699604,3.1196213,0.03761573,0.00021761625,0.0004185812,0.0020161176,0.0
2790000,0.7820389,63.53433846711647,99.0,124.45513,-0.019980967,63.535000202336036,0.002045004466199316,3.4262166,0.032897167,0.00021675826,0.00039255113,0.0016744824,0.0
2820000,0.776464,63.07067176976707,99.0,124.103096,0.0043641343,63.022333810882024,0.0018147762146933624,2.8761594,0.035483513,0.00021590026,0.00033806116,0.0015741341,0.0
2850000,0.7697344,66.50428805951736,98.67774086378738,128.13754,0.00966497,66.50959919150486,0.0016602425282183676,3.719886,0.033032287,0.00021496415,0.00032084328,0.0016591098,0.0
2880000,0.7637258,65.42300550332448,99.0,128.57973,0.013414855,65.45100045052978,0.0017626074072904885,2.7473783,0.03496628,0.00021402811,0.00031912525,0.0014177371,0.0
2910000,0.75480187,65.02167540542472,99.0,127.187004,0.0028317585,64.99233751874416,0.001794992753226931,2.8088915,0.04601189,0.00021309209,0.00034083473,0.0014656956,0.0
2940000,0.7475571,65.65567249938846,99.0,129.31876,0.020407844,65.8216686780254,0.001535215885184395,2.0963383,0.03567009,0.00021223412,0.00028547706,0.0013614913,0.0
2970000,0.73949355,66.86233915118656,99.0,131.04257,0.02209812,66.90033480693897,0.0015588834817754104,3.0813844,0.032952514,0.00021137613,0.00029471747,0.0013032034,0.0
3000000,0.7303895,66.72867259356813,99.0,127.9787,0.024732074,66.45266851315895,0.0016037152192438953,2.3551114,0.036978308,0.00021044014,0.00031314048,0.0014044932,0.0
3030000,0.71998125,66.93633926427923,99.0,131.17075,0.016239412,66.97466821233432,0.0017596278014631631,2.407854,0.032814596,0.00020950411,0.00032360642,0.0013998678,0.0
3060000,0.7138056,67.00423849692787,98.68770764119601,132.21976,0.0046903943,67.24111118922598,0.001663947700131437,4.7213464,0.035105746,0.00020864609,0.00032172003,0.0014267524,0.0
3090000,0.706507,67.89567281522477,99.0,132.68404,-0.002099982,67.71100191970666,0.0014267180210057026,2.2242506,0.035234723,0.00020778798,0.00026953628,0.0012506265,0.0
3120000,0.69947624,68.23400950900279,99.0,135.15599,0.019648157,68.1510049021244,0.0013810143625596538,2.4490454,0.037751764,0.00020685198,0.00025964674,0.0011345438,0.0
3150000,0.69344103,66.12300585290107,99.0,133.41412,0.014520236,66.20466803342104,0.0018486444869389137,3.2301748,0.038439248,0.000205916,0.00034494558,0.0018406614,0.0
3180000,0.686459,69.42633962364246,99.0,137.25954,-0.0015406469,69.37466865092516,0.0015528135345084593,2.3958008,0.03557824,0.000205058,0.00030300455,0.0015402086,0.0
3210000,0.68231446,67.30667271842714,99.0,136.69762,-0.015464497,67.29400179058314,0.0016325149035158878,2.336139,0.03368165,0.0002042,0.00029161197,0.0015129094,0.0
3240000,0.67834145,66.8336727528212,99.0,135.00981,-0.03284015,66.92366802841426,0.0018386213374712195,2.4590526,0.035809353,0.00020326399,0.00035164444,0.0018605998,0.0
3270000,0.6729572,68.80300620725534,99.0,136.95535,-0.0475216,68.67366801696829,0.0015752356776890034,2.739977,0.035883706,0.00020232801,0.0003097673,0.0015402902,0.0
3300000,0.6676913,70.1020066042229,99.0,139.17499,-0.040552463,70.12933540721734,0.001465225867771854,2.4412673,0.035992667,0.00020139193,0.00027861536,0.001506975,0.0
3330000,0.6610709,68.1060095515692,99.0,138.44156,-0.009491674,68.18867182759257,0.0012077429805261394,2.4380713,0.03457462,0.00020053393,0.0002275557,0.0011098419,0.0
3360000,0.6561174,71.02100679443994,99.0,142.776,0.010970172,70.9636687548738,0.0011890892295438485,3.088464,0.036832094,0.00019967592,0.00022522127,0.0011331461,0.0
3390000,0.65271366,69.27367325608152,99.0,143.00458,0.010274241,69.25633547736642,0.001109767802214871,2.6161096,0.03682795,0.00019873994,0.00020364404,0.0010731608,0.0
3420000,0.64703846,71.6806736564776,99.0,142.3878,0.026783623,71.62166907526863,0.0011671145020712478,2.3667018,0.03611767,0.00019780395,0.00022158737,0.0009831829,0.0
3450000,0.64079964,70.88167360699735,99.0,142.79253,0.010126004,70.90000256653254,0.001131032432022039,2.7068772,0.034892727,0.00019694593,0.00020682199,0.0009442038,0.0
3480000,0.63433695,70.09667346007035,99.0,140.9893,-0.0014235049,70.1140024353067,0.001086341860354878,2.0284452,0.03278629,0.00019608795,0.00020467192,0.00097628153,0.0
3510000,0.6281306,71.03667368310813,99.0,142.73138,-0.0012264663,70.99166936566432,0.0009996007963006075,2.0493762,0.037121873,0.00019515195,0.00019066474,0.00084412453,0.0
3540000,0.62291247,69.57874089561324,98.67109634551495,141.48439,-0.0012640529,69.58903519360022,0.000971388027974655,2.6383593,0.038172103,0.00019421596,0.00017559224,0.0007746291,0.0
3570000,0.61781,72.31067385003436,99.0,146.01427,0.003563544,72.43700272421042,0.0008956344281129229,3.1944075,0.036092605,0.00019335793,0.00016562847,0.0006867749,0.0
3600000,0.609941,75.05300751396145,99.0,150.28682,0.0010049039,75.23900294115145,0.0008866536598361563,1.706151,0.034456708,0.00019249994,0.00016662892,0.0007037903,0.0
3630000,0.60254073,72.7473404880582,99.0,145.76869,0.021543715,72.46733545502026,0.0008456926564880026,1.689671,0.035374034,0.00019156396,0.00016054168,0.00056244404,0.0
3660000,0.59315264,71.08567363460858,99.0,143.71367,-0.006772456,71.0650023109497,0.0008187818361329847,2.0632808,0.03600651,0.00019062794,0.00015434167,0.00057375734,0.0
3690000,0.58571494,71.52534042359329,99.0,144.89981,-0.0034972858,71.51133586784204,0.0007548934527828048,2.2019155,0.035659917,0.00018969197,0.00014011435,0.00060657924,0.0
3720000,0.57904696,74.2576743097712,99.0,148.12842,0.008381006,74.29166947940985,0.0007566982527108243,2.2167401,0.03130447,0.00018883396,0.00014410335,0.0006324386,0.0
3750000,0.57476205,60.64233957824608,99.0,148.71837,0.002784224,60.69900250156721,0.0012940863914748964,10.572549,0.0761602,0.00018797598,0.00022831273,0.0010288,0.0
3780000,0.5749258,44.535674276772575,99.0,142.13712,0.010834636,44.43000405176543,0.002017458857735619,22.083384,0.033365745,0.00018703997,0.00040268645,0.002145955,0.0
3810000,0.57410985,40.647670575406714,99.0,134.36044,0.024064178,40.67133440287163,0.001983749616968756,21.274385,0.031429496,0.00018610396,0.00038418348,0.002132099,0.0
3840000,0.5716922,44.29000761185307,99.0,129.24179,0.030363992,44.5610043499122,0.0017883957121133183,15.493512,0.033937905,0.00018524597,0.00036935307,0.0021266234,0.0
3870000,0.5692022,50.25733827374876,99.0,130.59335,0.003865138,50.29233491275149,0.0016731746784838227,11.068554,0.03481357,0.00018438797,0.0002998763,0.001847826,0.0
3900000,0.5675855,45.21475193637386,98.7109634551495,124.9587,-0.0063398755,45.037008059344124,0.002181315276326234,13.385234,0.033663582,0.00018345192,0.00043251956,0.0023257246,0.0
3930000,0.56581366,52.47667521333788,99.0,122.620155,0.012744478,52.65333835301921,0.0020619359796789165,7.5398946,0.03805758,0.00018251558,0.00039893007,0.0021950426,0.0
3960000,0.56270605,47.38667126888564,99.0,116.243935,0.014708281,47.388334670985735,0.0018868056376231835,7.7120543,0.03602562,0.00018165758,0.0003377899,0.0020211705,0.0
3990000,0.56224525,51.789341823188586,99.0,117.56785,-0.013873602,51.482338057653976,0.0019298193147794032,7.3378215,0.0356507,0.00018079959,0.0003796804,0.0021389928,0.0
4020000,0.5584067,53.517015251542134,99.0,117.75664,-0.013387244,53.62567824155713,0.0017918810278448897,6.0527434,0.036902264,0.0001798636,0.00033736625,0.0022902696,0.0
4050000,0.5554202,54.39767218023694,99.0,117.80581,0.018016027,54.596002065502105,0.0019839831848124352,5.3765864,0.035868805,0.00017892757,0.0003808736,0.0024211647,0.0
4080000,0.5514571,53.814005508747265,99.0,112.8409,0.011576092,53.4990014212237,0.0016055334408883936,5.783896,0.03450818,0.00017799152,0.00031339392,0.0021125716,0.0
4110000,0.5489007,56.20315563343194,98.90666666666667,119.40227,-0.004524665,56.515485175435124,0.0016057774166498954,9.779178,0.035798118,0.00017713419,0.0003108079,0.0019875937,0.0
4140000,0.54716575,55.813626960814126,99.0,117.35576,-0.024621814,55.708669200154645,0.0015301304582195977,5.1672897,0.03176265,0.0001762754,0.0002813764,0.0018038858,0.0
4170000,0.54635555,49.59867712087879,93.49211356466877,113.24059,-0.018345755,49.43138251057533,0.001874630972131671,25.46678,0.03368183,0.00017533812,0.00039107856,0.0022148066,0.0
4200000,0.54344445,52.89900552740476,99.0,114.76391,-0.024355624,52.930668560201305,0.0015294650252326391,5.8901463,0.034123924,0.00017440028,0.00029744758,0.0017713214,0.0
4230000,0.5397753,51.56700851350462,97.45065789473684,113.02883,-0.00816177,51.59101841283202,0.0028620453642935516,25.229794,0.031091738,0.00017353927,0.0004908877,0.0023984723,0.0
4260000,0.5405403,48.33204422809764,97.39016393442623,110.828674,-0.00699954,48.35433647803901,0.0019381376015801045,13.3858595,0.037420765,0.0001726824,0.00037023766,0.002416978,0.0
4290000,0.53797024,52.28731715404496,96.67857142857143,112.44696,0.015841221,52.20354759261653,0.001827100725665344,14.385587,0.03822525,0.00017174716,0.00035198356,0.0022697323,0.0
4320000,0.53567755,53.805900723022624,97.4983606557377,115.65436,0.017115666,53.69999542987697,0.0014658931731422566,24.7051,0.033415023,0.00017080881,0.0002890477,0.0018979049,0.0
4350000,0.53533727,53.502366468097954,98.13576158940397,114.07882,-0.002314804,53.86208761155163,0.0014724399815328887,5.8125505,0.034553986,0.00016994879,0.00026748955,0.0018655999,0.0
4380000,0.53274095,60.04000629785471,99.0,116.10823,-0.008104932,59.90067266470442,0.0012899476818468733,6.5751376,0.03508034,0.00016908918,0.00026352072,0.0018284037,0.0
4410000,0.5271675,61.144339591629496,99.0,118.267815,-0.022367567,61.06766852575975,0.0011007989260057608,4.387914,0.03650609,0.00016814965,0.00021934335,0.0016000672,0.0
4440000,0.5243434,57.52833940060654,99.0,116.7357,-0.019114118,57.5673353654705,0.0010660204843831404,3.9684908,0.037126787,0.00016721016,0.00020808575,0.0014273172,0.0
4470000,0.5239732,53.433672209079376,99.0,112.52609,-0.02379742,53.668668795665724,0.001239205584327768,4.770019,0.039319642,0.00016634885,0.00025051905,0.0017120177,0.0
4500000,0.5218327,57.46367276669635,99.0,116.582146,-0.039764736,57.16833573970633,0.001274710454357167,4.7146783,0.033447538,0.00016548764,0.00023507839,0.0016240267,0.0
4530000,0.51873636,58.07433939177854,99.0,114.27534,-0.045442026,58.366336000838004,0.0011796505636690806,3.733987,0.035554443,0.00016454817,0.00022138927,0.001550811,0.0
4560000,0.51725817,59.80087004993861,98.69767441860465,119.083534,-0.047003716,59.80418906841687,0.0010567814549427338,5.273948,0.030493895,0.00016360795,0.00020227314,0.0013312363,0.0
4590000,0.51471007,59.876006421246565,99.0,120.444405,-0.03849938,59.57833563019832,0.0009201989372377284,4.2045355,0.03551434,0.00016274676,0.00017682133,0.0012917395,0.0
4620000,0.51271755,59.77767290910861,99.0,118.47214,-0.023626985,59.9156690132618,0.0010282851335553763,3.9918048,0.03781991,0.0001618854,0.00019645102,0.001639571,0.0
